data.type,age,d13C,formation,member,taxon,sample.id,reference,notes
enamel,2.1,1.4,Nachukui,Kalochoro,Aepycerotini,KNM-WT 38195,"Cerling et al., 2015",
enamel,2.1,2.2,Nachukui,Kalochoro,Alcelaphini,KNM-WT 14590,"Cerling et al., 2015",
enamel,2.1,-0.6,Nachukui,Kalochoro,Alcelaphini,KNM-WT 14935,"Cerling et al., 2015",
enamel,2.1,-2,Nachukui,Kalochoro,Antilopini,KNM-WT 14606,"Cerling et al., 2015",
enamel,2.1,-2.8,Nachukui,Kalochoro,Antilopini,KNM-WT 14609,"Cerling et al., 2015",
enamel,2.1,-1.1,Nachukui,Kalochoro,Antilopini,KNM-WT 14618,"Cerling et al., 2015",
enamel,2.1,-0.5,Nachukui,Kalochoro,Equus,KNM-WT 14676,"Cerling et al., 2015",
enamel,2.1,0,Nachukui,Kalochoro,Equus,KNM-WT 14679,"Cerling et al., 2015",
enamel,2.1,-0.3,Nachukui,Kalochoro,Equus,KNM-WT 14682,"Cerling et al., 2015",
enamel,2.1,-0.3,Nachukui,Kalochoro,Eurygnathohippus,KNM-WT 14542,"Cerling et al., 2015",
enamel,2.1,0.5,Nachukui,Kalochoro,Eurygnathohippus,KNM-WT 16120,"Cerling et al., 2015",
enamel,2.1,-1.7,Nachukui,Kalochoro,Hippopotamidae,KNM-WT 14750,"Cerling et al., 2015",
enamel,2.1,-1.1,Nachukui,Kalochoro,Hippopotamidae,KNM-WT 14751,"Cerling et al., 2015",
enamel,2.1,-2.1,Nachukui,Kalochoro,Hippopotamidae,KNM-WT 39764,"Cerling et al., 2015",
enamel,2.1,0.2,Nachukui,Kalochoro,Kolpochoerus,KNM-WT 14966,"Cerling et al., 2015",
enamel,2.1,0.1,Nachukui,Kalochoro,Metridiochoerus,KNM-WT 16275,"Cerling et al., 2015",
enamel,2.1,-0.6,Nachukui,Kalochoro,Metridiochoerus,KNM-WT 16280,"Cerling et al., 2015",
enamel,2.1,-0.2,Nachukui,Kalochoro,Metridiochoerus,KNM-WT 14646,"Cerling et al., 2015",
enamel,2.1,-1.7,Nachukui,Kalochoro,Reduncini,KNM-WT 14718,"Cerling et al., 2015",
enamel,2.1,0.5,Nachukui,Kalochoro,Reduncini,KNM-WT 14739,"Cerling et al., 2015",
enamel,2.1,-2.2,Nachukui,Kalochoro,Reduncini,KNM-WT 16170,"Cerling et al., 2015",
enamel,2.1,-7.8,Nachukui,Kalochoro,Tragelaphini,KNM-WT 14887,"Cerling et al., 2015",
paleosol,2.08,-2.16,Nachukui,Kalochoro,NA,KN07WT-466,Levin et al. (2011),
paleosol,2.05,-5.2,Nachukui,Kalochoro,NA,KN07WT-467,Levin et al. (2011),
paleosol,2.05,-3.9,Nachukui,Kalochoro,NA,K96-6203,Wynn (2004),
paleosol,2.04,-4.62,Nachukui,Kalochoro,NA,KN07WT-468,Levin et al. (2011),
paleosol,2.04,-4.75,Nachukui,Kalochoro,NA,KN07WT-511,Levin et al. (2011),
paleosol,2.04,-5.12,Nachukui,Kalochoro,NA,KN07WT-481,Levin et al. (2011),
enamel,1.71,-1.9,Nachukui,Kaitio,Paranthropus,KNM-WT 17396,"Cerling et al., 2013",
enamel,1.71,-1.8,Nachukui,Kaitio,Paranthropus,KNM-WT 37100,"Cerling et al., 2013",
enamel,1.71,-2.1,Nachukui,Kaitio,Paranthropus,KNM-WT 37748,"Cerling et al., 2013",
enamel,1.71,-0.7,Nachukui,Kaitio,Aepycerotini,KNM-WT 17442,"Cerling et al., 2015",
enamel,1.71,-2.4,Nachukui,Kaitio,Aepycerotini,KNM-WT 17491,"Cerling et al., 2015",
enamel,1.71,1.3,Nachukui,Kaitio,Aepycerotini,KNM-WT 17548,"Cerling et al., 2015",
enamel,1.71,4.1,Nachukui,Kaitio,Alcelaphini,KNM-WT 14583,"Cerling et al., 2015",
enamel,1.71,1.3,Nachukui,Kaitio,Alcelaphini,KNM-WT 17489,"Cerling et al., 2015",
enamel,1.71,2.8,Nachukui,Kaitio,Alcelaphini,KNM-WT 17522,"Cerling et al., 2015",
enamel,1.71,1.7,Nachukui,Kaitio,Alcelaphini,KNM-WT 37876,"Cerling et al., 2015",
enamel,1.71,0.1,Nachukui,Kaitio,Alcelaphini,KNM-WT 38168,"Cerling et al., 2015",
enamel,1.71,2.6,Nachukui,Kaitio,Alcelaphini,KNM-WT 38237,"Cerling et al., 2015",
enamel,1.71,2.6,Nachukui,Kaitio,Alcelaphini,KNM-WT 38478,"Cerling et al., 2015",
enamel,1.71,-0.6,Nachukui,Kaitio,Alcelaphini,KNM-WT 38628,"Cerling et al., 2015",
enamel,1.71,-0.1,Nachukui,Kaitio,Alcelaphini,KNM-WT 39164,"Cerling et al., 2015",
enamel,1.71,-0.8,Nachukui,Kaitio,Antilopini,KNM-WT 38206,"Cerling et al., 2015",
enamel,1.71,1.2,Nachukui,Kaitio,Elephas,KNM-WT 17497,"Cerling et al., 2015",
enamel,1.71,0,Nachukui,Kaitio,Elephas,KNM-WT 39260,"Cerling et al., 2015",
enamel,1.71,-1,Nachukui,Kaitio,Eurygnathohippus,KNM-WT 17449,"Cerling et al., 2015",
enamel,1.71,-0.7,Nachukui,Kaitio,Eurygnathohippus,KNM-WT 17526,"Cerling et al., 2015",
enamel,1.71,-0.1,Nachukui,Kaitio,Hippopotamidae,KNM-WT 14506,"Cerling et al., 2015",
enamel,1.71,-0.2,Nachukui,Kaitio,Hippopotamidae,KNM-WT 17419,"Cerling et al., 2015",
enamel,1.71,2.4,Nachukui,Kaitio,Hippopotamidae,KNM-WT 17474,"Cerling et al., 2015",
enamel,1.71,-2.1,Nachukui,Kaitio,Hippopotamidae,KNM-WT 39231,"Cerling et al., 2015",
enamel,1.71,0.6,Nachukui,Kaitio,Hippotragini,KNM-WT 14891,"Cerling et al., 2015",
enamel,1.71,2.7,Nachukui,Kaitio,Hippotragini,KNM-WT 17439,"Cerling et al., 2015",
enamel,1.71,1.6,Nachukui,Kaitio,Hippotragini,KNM-WT 38235,"Cerling et al., 2015",
enamel,1.71,-4.5,Nachukui,Kaitio,Kolpochoerus,KNM-WT 17488,"Cerling et al., 2015",
enamel,1.71,-3.1,Nachukui,Kaitio,Kolpochoerus,KNM-WT 17492,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,1.71,-0.2,Nachukui,Kaitio,Kolpochoerus,KNM-WT 17516,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,1.71,0.3,Nachukui,Kaitio,Loxodonta,KNM-WT 17470,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,1.71,0.9,Nachukui,Kaitio,Reduncini,KNM-WT 17521,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,1.71,2.6,Nachukui,Kaitio,Reduncini,KNM-WT 17538,"Cerling et al., 2015",
enamel,1.71,-7.4,Nachukui,Kaitio,Tragelaphini,KNM-WT 14735,"Cerling et al., 2015",
enamel,1.71,-3.4,Nachukui,Kaitio,Tragelaphini,KNM-WT 17546,"Cerling et al., 2015",
enamel,1.71,-3.1,Nachukui,Kaitio,Tragelaphini,KNM-WT 38159,"Cerling et al., 2015",
paleosol,1.7,-4.58,Nachukui,Kaitio,NA,K98-6228,Wynn (2004),
paleosol,1.45,-4.7,Nachukui,Kaitio,NA,K06-006A,Quinn et al. (2013),
paleosol,1.45,-6.2,Nachukui,Kaitio,NA,K06-006B,Quinn et al. (2013),
paleosol,1.45,0,Nachukui,Kaitio,NA,K06-007A,Quinn et al. (2013),
paleosol,1.45,0.8,Nachukui,Kaitio,NA,K06-007B,Quinn et al. (2013),
paleosol,1.45,-4,Nachukui,Kaitio,NA,K06-008A,Quinn et al. (2013),
paleosol,1.45,-3.8,Nachukui,Kaitio,NA,K06-008B,Quinn et al. (2013),
paleosol,1.45,-5.6,Nachukui,Kaitio,NA,K06-010A,Quinn et al. (2013),
paleosol,1.45,-5.4,Nachukui,Kaitio,NA,K06-010B,Quinn et al. (2013),
paleosol,1.6,-7.4,Nachukui,Natoo,NA,K96-6208,Wynn (2004),
paleosol,1.6,0.22,Nachukui,Natoo,NA,K98-6226,Wynn (2004),
paleosol,1.59,-6.21,Nachukui,Kaitio,NA,KN07WT-486,Levin et al. (2011),
paleosol,1.58,-5.19,Nachukui,Kaitio,NA,KN07WT-487,Levin et al. (2011),
paleosol,1.58,-6.4,Nachukui,Natoo,NA,K96-6207,Wynn (2004),
paleosol,1.58,-2.66,Nachukui,Natoo,NA,K98-6227,Wynn (2004),
paleosol,1.75,-7.1,Nachukui,Kaitio,NA,K07-012,Quinn et al. (2013),
paleosol,1.75,-6.3,Nachukui,Kaitio,NA,K07-013,Quinn et al. (2013),
paleosol,1.75,-4.1,Nachukui,Kaitio,NA,K07-014,Quinn et al. (2013),
paleosol,1.75,-4.7,Nachukui,Kaitio,NA,K07-016,Quinn et al. (2013),
paleosol,1.75,-4.2,Nachukui,Kaitio,NA,K07-017,Quinn et al. (2013),
paleosol,1.75,-6.1,Nachukui,Kaitio,NA,K07-018,Quinn et al. (2013),
paleosol,1.75,-8,Nachukui,Kaitio,NA,K07-019A,Quinn et al. (2013),
paleosol,1.75,-5.1,Nachukui,Kaitio,NA,K07-019B,Quinn et al. (2013),
paleosol,1.75,-3.9,Nachukui,Kaitio,NA,K07-020,Quinn et al. (2013),
paleosol,1.75,-2.5,Nachukui,Kaitio,NA,K07-022,Quinn et al. (2013),
paleosol,1.75,-3.8,Nachukui,Kaitio,NA,K07-023,Quinn et al. (2013),
paleosol,1.75,-8.7,Nachukui,Kaitio,NA,K07-024,Quinn et al. (2013),
paleosol,1.75,-5.1,Nachukui,Kaitio,NA,K07-065,Quinn et al. (2013),
paleosol,1.75,-6.3,Nachukui,Kaitio,NA,K07-066,Quinn et al. (2013),
paleosol,1.75,-5.4,Nachukui,Kaitio,NA,K07-067,Quinn et al. (2013),
paleosol,1.75,-6.8,Nachukui,Kaitio,NA,K07-068,Quinn et al. (2013),
paleosol,1.75,-7.1,Nachukui,Kaitio,NA,K07-069,Quinn et al. (2013),
paleosol,1.75,-7.1,Nachukui,Kaitio,NA,K07-070,Quinn et al. (2013),
paleosol,1.76,-8.9,Nachukui,Kaitio,NA,K07-025,Quinn et al. (2013),
paleosol,1.76,-3.2,Nachukui,Kaitio,NA,K07-029,Quinn et al. (2013),
paleosol,1.76,-6.9,Nachukui,Kaitio,NA,K07-030,Quinn et al. (2013),
paleosol,1.76,-7,Nachukui,Kaitio,NA,K07-041,Quinn et al. (2013),
paleosol,1.76,-6.8,Nachukui,Kaitio,NA,K07-042,Quinn et al. (2013),
paleosol,1.76,-6.5,Nachukui,Kaitio,NA,K07-043,Quinn et al. (2013),
paleosol,1.76,-6.6,Nachukui,Kaitio,NA,K07-044,Quinn et al. (2013),
paleosol,1.76,-3.5,Nachukui,Kaitio,NA,K07-048,Quinn et al. (2013),
paleosol,1.76,-7.4,Nachukui,Kaitio,NA,K07-049,Quinn et al. (2013),
paleosol,1.76,-6.8,Nachukui,Kaitio,NA,K07-050,Quinn et al. (2013),
paleosol,1.76,-6.7,Nachukui,Kaitio,NA,K07-051,Quinn et al. (2013),
paleosol,1.77,-6.2,Nachukui,Kaitio,NA,K07-027,Quinn et al. (2013),
paleosol,1.81,-7,Nachukui,Kaitio,NA,K07-031,Quinn et al. (2013),
paleosol,1.81,-6.8,Nachukui,Kaitio,NA,K07-033,Quinn et al. (2013),
paleosol,1.81,-4.5,Nachukui,Kaitio,NA,K07-034,Quinn et al. (2013),
paleosol,1.81,-5,Nachukui,Kaitio,NA,K07-036,Quinn et al. (2013),
paleosol,1.81,-6,Nachukui,Kaitio,NA,K07-037,Quinn et al. (2013),
paleosol,1.81,-5.3,Nachukui,Kaitio,NA,K07-038,Quinn et al. (2013),
paleosol,1.82,-5.9,Nachukui,Kaitio,NA,K07-046,Quinn et al. (2013),
paleosol,1.82,-5.6,Nachukui,Kaitio,NA,K07-047,Quinn et al. (2013),
paleosol,1.82,-5.6,Nachukui,Kaitio,NA,K07-052,Quinn et al. (2013),
paleosol,1.82,-5.5,Nachukui,Kaitio,NA,K07-053,Quinn et al. (2013),
paleosol,1.82,-5.8,Nachukui,Kaitio,NA,K07-054,Quinn et al. (2013),
paleosol,1.54,-7.56,Nachukui,Kaitio,NA,KN07WT-477,Levin et al. (2011),
paleosol,1.53,-7.3,Nachukui,Kaitio,NA,KN07WT-479,Levin et al. (2011),
paleosol,1.52,-6.61,Nachukui,Kaitio,NA,KN07WT-515,Levin et al. (2011),
paleosol,1.51,-6.88,Nachukui,Kaitio,NA,KN07WT-513,Levin et al. (2011),
paleosol,1.51,-5.06,Nachukui,Kaitio,NA,KN07WT-512,Levin et al. (2011),
paleosol,1.51,-7.16,Nachukui,Kaitio,NA,KN07WT-521,Levin et al. (2011),
paleosol,1.51,-3.66,Nachukui,Kaitio,NA,KN07WT-522,Levin et al. (2011),
paleosol,1.51,-6.02,Nachukui,Kaitio,NA,KN07WT-517,Levin et al. (2011),
paleosol,1.46,-6.37,Nachukui,Kaitio,NA,KN07WT-488,Levin et al. (2011),
paleosol,1.45,-2.21,Nachukui,Kaitio,NA,KN07WT-483,Levin et al. (2011),
paleosol,1.44,-4.93,Nachukui,Kaitio,NA,KN07WT-489,Levin et al. (2011),
paleosol,1.44,-5.9,Nachukui,Natoo,NA,KN07WT-484,Levin et al. (2011),
paleosol,1.44,-5.48,Nachukui,Natoo,NA,KN07WT-490,Levin et al. (2011),
enamel,1.425,-3,Nachukui,Natoo,Aepycerotini,KNM-WT 38167,"Cerling et al., 2015",
enamel,1.425,2.9,Nachukui,Natoo,Alcelaphini,KNM-WT 14577,"Cerling et al., 2015",
enamel,1.425,1.8,Nachukui,Natoo,Alcelaphini,KNM-WT 14579,"Cerling et al., 2015",
enamel,1.425,1.6,Nachukui,Natoo,Alcelaphini,KNM-WT 38091,"Cerling et al., 2015",
enamel,1.425,-2.4,Nachukui,Natoo,Alcelaphini,KNM-WT 38186,"Cerling et al., 2015",
enamel,1.425,-5.1,Nachukui,Natoo,Antilopini,KNM-WT 14924,"Cerling et al., 2015",
enamel,1.425,-8,Nachukui,Natoo,Antilopini,KNM-WT 16056,"Cerling et al., 2015",
enamel,1.425,-0.5,Nachukui,Natoo,Antilopini,KNM-WT 17425,"Cerling et al., 2015",
enamel,1.425,-0.9,Nachukui,Natoo,Antilopini,KNM-WT 38163,"Cerling et al., 2015",
enamel,1.425,0.3,Nachukui,Natoo,Bovini,KNM-WT 14626,"Cerling et al., 2015",
enamel,1.425,0.5,Nachukui,Natoo,Bovini,KNM-WT 16050,"Cerling et al., 2015",
enamel,1.425,1,Nachukui,Natoo,Hippopotamidae,KNM-WT 14979,"Cerling et al., 2015",
enamel,1.425,-3.5,Nachukui,Natoo,Hippopotamidae,KNM-WT 16061,"Cerling et al., 2015",
enamel,1.425,-0.5,Nachukui,Natoo,Hippopotamidae,KNM-WT 17462,"Cerling et al., 2015",
enamel,1.425,-0.3,Nachukui,Natoo,Hippotragini,KNM-WT 38173,"Cerling et al., 2015",
enamel,1.425,-0.6,Nachukui,Natoo,Kolpochoerus,KNM-WT 14967,"Cerling et al., 2015",
enamel,1.425,1.4,Nachukui,Natoo,Kolpochoerus,KNM-WT 16055,"Cerling et al., 2015",
enamel,1.425,-1.2,Nachukui,Natoo,Kolpochoerus,KNM-WT 17484,"Cerling et al., 2015",
enamel,1.425,1.1,Nachukui,Natoo,Metridiochoerus,KNM-WT 14898,"Cerling et al., 2015",
enamel,1.425,0,Nachukui,Natoo,Metridiochoerus,KNM-WT 14910,"Cerling et al., 2015",
enamel,1.425,1.8,Nachukui,Natoo,Reduncini,KNM-WT 14725,"Cerling et al., 2015",
paleosol,1.42,-5.59,Nachukui,Natoo,NA,KN07WT-492,Levin et al. (2011),
paleosol,1.41,-4.61,Nachukui,Natoo,NA,KN07WT-494,Levin et al. (2011),
paleosol,1.38,-5.03,Nachukui,Natoo,NA,KN07WT-495,Levin et al. (2011),
paleosol,1.32,-6.2,Nachukui,Natoo,NA,KN07WT-474,Levin et al. (2011),
paleosol,1.31,-7.13,Nachukui,Natoo,NA,KN07WT-508,Levin et al. (2011),
paleosol,1.31,-0.35,Nachukui,Natoo,NA,KN07WT-507,Levin et al. (2011),
paleosol,1.23,-5.64,Nachukui,Nariokotome,NA,KN07WT-499,Levin et al. (2011),
paleosol,1.19,-2.6,Nachukui,Nariokotome,NA,KN07WT-500,Levin et al. (2011),
paleosol,1.04,-4.97,Nachukui,Nariokotome,NA,KN07WT-502,Levin et al. (2011),
enamel,1.025,-1.3,Nachukui,Nariokotome,Aepycerotini,KNM-WT 14928,"Cerling et al., 2015",
enamel,1.025,-1.4,Nachukui,Nariokotome,Aepycerotini,KNM-WT 38630,"Cerling et al., 2015",
enamel,1.025,3,Nachukui,Nariokotome,Alcelaphini,KNM-WT 14576,"Cerling et al., 2015",
enamel,1.025,2.4,Nachukui,Nariokotome,Alcelaphini,KNM-WT 38172,"Cerling et al., 2015",
enamel,1.025,1.1,Nachukui,Nariokotome,Alcelaphini,KNM-WT 38220,"Cerling et al., 2015",
enamel,1.025,1.6,Nachukui,Nariokotome,Alcelaphini,KNM-WT 38229,"Cerling et al., 2015",
enamel,1.025,1.9,Nachukui,Nariokotome,Alcelaphini,KNM-WT 38249,"Cerling et al., 2015",
enamel,1.025,2,Nachukui,Nariokotome,Alcelaphini,KNM-WT 39157,"Cerling et al., 2015",
enamel,1.025,2.1,Nachukui,Nariokotome,Bovini,KNM-WT 38103,"Cerling et al., 2015",
enamel,1.025,1.3,Nachukui,Nariokotome,Ceratotherium,KNM-WT 19662,"Cerling et al., 2015",
enamel,1.025,-0.8,Nachukui,Nariokotome,Elephas,KNM-WT 14538,"Cerling et al., 2015",
enamel,1.025,-0.3,Nachukui,Nariokotome,Elephas,KNM-WT 14983,"Cerling et al., 2015",
enamel,1.025,-0.3,Nachukui,Nariokotome,Elephas,KNM-WT 19644,"Cerling et al., 2015",
enamel,1.025,0.5,Nachukui,Nariokotome,Elephas,KNM-WT 38967,"Cerling et al., 2015",
enamel,1.025,0,Nachukui,Nariokotome,Equus,KNM-WT 14677,"Cerling et al., 2015",
enamel,1.025,0.1,Nachukui,Nariokotome,Hippopotamidae,KNM-WT 14974,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,1.025,-0.2,Nachukui,Nariokotome,Hippopotamidae,KNM-WT 14977,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,1.025,0.2,Nachukui,Nariokotome,Hippopotamidae,KNM-WT 39228,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,1.025,0.2,Nachukui,Nariokotome,Metridiochoerus,KNM-WT 14906,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,1.025,-0.4,Nachukui,Nariokotome,Metridiochoerus,KNM-WT 14907,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,1.025,0.1,Nachukui,Nariokotome,Metridiochoerus,KNM-WT 17509,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,1.025,-0.1,Nachukui,Nariokotome,Reduncini,KNM-WT 14697,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,1.025,1.3,Nachukui,Nariokotome,Reduncini,KNM-WT 14699,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,1.025,-4.1,Nachukui,Nariokotome,Tragelaphini,KNM-WT 14878,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
paleosol,0.69,-5.91,Nachukui,Nariokotome,NA,KN07WT-505,Levin et al. (2011),member assignation based on age column & Wynn 2004 Table 1
paleosol,0.65,-3.4,Nachukui,Nariokotome,NA,KN07WT-506,Levin et al. (2011),member assignation based on age column & Wynn 2004 Table 1
enamel,4.4,1.1,Sagantole,Aramis,Aepycerotini,ARA-VP-1769,"White et al., 2009",
enamel,4.4,-2.1,Sagantole,Aramis,Aepycerotini,ARA-VP-11410,"White et al., 2009",
enamel,4.4,-4,Sagantole,Aramis,Aepycerotini,ARA-VP-11934,"White et al., 2009",
enamel,4.4,-8.2,Sagantole,Aramis,Aepycerotini,ARA-VP-13045,"White et al., 2009",
enamel,4.4,-1.1,Sagantole,Aramis,Aepycerotini,ARA-VP-13056,"White et al., 2009",
enamel,4.4,-1.2,Sagantole,Aramis,Aepycerotini,ARA-VP-13085,"White et al., 2009",
enamel,4.4,-1.1,Sagantole,Aramis,Aepycerotini,ARA-VP-1668,"White et al., 2009",
enamel,4.4,3.3,Sagantole,Aramis,Alcelaphini,ARA-VP-12406,"White et al., 2009",
enamel,4.4,2.4,Sagantole,Aramis,Alcelaphini,ARA-VP-6459,"White et al., 2009",
enamel,4.4,1.9,Sagantole,Aramis,Alcelaphini,SAG-VP-7121,"White et al., 2009",
enamel,4.4,-0.4,Sagantole,Aramis,Anancus,ARA-VP-11322,"White et al., 2009",
enamel,4.4,1.4,Sagantole,Aramis,Anancus,ARA-VP-11357,"White et al., 2009",
enamel,4.4,0.4,Sagantole,Aramis,Anancus,ARA-VP-11757,"White et al., 2009",
enamel,4.4,-2.8,Sagantole,Aramis,Anancus,SAG-VP-78a,"White et al., 2009",
enamel,4.4,-0.5,Sagantole,Aramis,Anancus,ARA-VP-11401a,"White et al., 2009",
enamel,4.4,1.79,Sagantole,Aramis,Bovini,ARA-VP-1533,"White et al., 2009",
enamel,4.4,2.32,Sagantole,Aramis,Bovini,ARA-VP-1315,"White et al., 2009",
enamel,4.4,-3.7,Sagantole,Aramis,Bovini,ARA-VP-1281,"White et al., 2009",
enamel,4.4,-5,Sagantole,Aramis,Bovini,ARA-VP-1717,"White et al., 2009",
enamel,4.4,-0.3,Sagantole,Aramis,Bovini,ARA-VP-6451,"White et al., 2009",
enamel,4.4,1.3,Sagantole,Aramis,Bovini,ARA-VP-6816,"White et al., 2009",
enamel,4.4,0,Sagantole,Aramis,Bovini,ARA-VP-1376,"White et al., 2009",
enamel,4.4,-12.6,Sagantole,Aramis,Deinotherium,ARA-VP-11478,"White et al., 2009",
enamel,4.4,-12.6,Sagantole,Aramis,Deinotherium,ARA-VP-12742,"White et al., 2009",
enamel,4.4,-11.9,Sagantole,Aramis,Deinotherium,KUS-VP-264b,"White et al., 2009",
enamel,4.4,-12.9,Sagantole,Aramis,Deinotherium,ARA-VP-11582,"White et al., 2009",
enamel,4.4,0.7,Sagantole,Aramis,Eurygnathohippus,ARA-VP-1995,"White et al., 2009",
enamel,4.4,-0.4,Sagantole,Aramis,Eurygnathohippus,ARA-VP-11497,"White et al., 2009",
enamel,4.4,0.8,Sagantole,Aramis,Eurygnathohippus,ARA-VP-12608,"White et al., 2009",
enamel,4.4,-1,Sagantole,Aramis,Eurygnathohippus,ARA-VP-618,"White et al., 2009",
enamel,4.4,0.1,Sagantole,Aramis,Eurygnathohippus,ARA-VP-6765a,"White et al., 2009",
enamel,4.4,0.5,Sagantole,Aramis,Eurygnathohippus,ARA-VP-6765b,"White et al., 2009",
enamel,4.4,0.9,Sagantole,Aramis,Eurygnathohippus,ARA-VP-6765c,"White et al., 2009",
enamel,4.4,2.3,Sagantole,Aramis,Eurygnathohippus,SAG-VP-712a,"White et al., 2009",
enamel,4.4,1.1,Sagantole,Aramis,Eurygnathohippus,SAG-VP-716a,"White et al., 2009",
enamel,4.4,0.2,Sagantole,Aramis,Eurygnathohippus,SAG-VP-746,"White et al., 2009",
enamel,4.4,1.2,Sagantole,Aramis,Eurygnathohippus,ARA-VP-152,"White et al., 2009",
enamel,4.4,-11.8,Sagantole,Aramis,Giraffa,ARA-VP-1957,"White et al., 2009",
enamel,4.4,-13.1,Sagantole,Aramis,Giraffa,ARA-VP-667,"White et al., 2009",
enamel,4.4,-12.4,Sagantole,Aramis,Giraffa,ARA-VP-6438,"White et al., 2009",
enamel,4.4,-11,Sagantole,Aramis,Giraffa,ARA-VP-11196,"White et al., 2009",
enamel,4.4,-2.4,Sagantole,Aramis,Hippopotamidae,ARA-VP-12807,"White et al., 2009",
enamel,4.4,-5.4,Sagantole,Aramis,Hippopotamidae,ARA-VP-6764a,"White et al., 2009",
enamel,4.4,-3.3,Sagantole,Aramis,Hippopotamidae,ARA-VP-6764b,"White et al., 2009",
enamel,4.4,0.4,Sagantole,Aramis,Hippopotamidae,ARA-VP-6764b-2,"White et al., 2009",
enamel,4.4,0.5,Sagantole,Aramis,Hippopotamidae,ARA-VP-6764c,"White et al., 2009",
enamel,4.4,-3.5,Sagantole,Aramis,Hippopotamidae,KUS-VP-266a,"White et al., 2009",
enamel,4.4,-7.5,Sagantole,Aramis,Hippopotamidae,SAG-VP-759,"White et al., 2009",
enamel,4.4,-1.6,Sagantole,Aramis,Hippopotamidae,SAG-VP-7123,"White et al., 2009",
enamel,4.4,-0.3,Sagantole,Aramis,Hippopotamidae,ARA-VP-1184,"White et al., 2009",
enamel,4.4,0,Sagantole,Aramis,Hippotragini,ARA-VP-61560,"White et al., 2009",
enamel,4.4,0.4,Sagantole,Aramis,Hippotragini,missing,"White et al., 2009",
enamel,4.4,-3.2,Sagantole,Aramis,Kolpochoerus,ARA-VP-1806,"White et al., 2009",
enamel,4.4,-9.1,Sagantole,Aramis,Kolpochoerus,ARA-VP-1986,"White et al., 2009",
enamel,4.4,-7.9,Sagantole,Aramis,Kolpochoerus,ARA-VP-11250,"White et al., 2009",
enamel,4.4,-5.2,Sagantole,Aramis,Kolpochoerus,ARA-VP-11476c,"White et al., 2009",
enamel,4.4,-9.9,Sagantole,Aramis,Kolpochoerus,ARA-VP-11706,"White et al., 2009",
enamel,4.4,-4.7,Sagantole,Aramis,Kolpochoerus,ARA-VP-12611,"White et al., 2009",
enamel,4.4,-4.8,Sagantole,Aramis,Kolpochoerus,ARA-VP-1711,"White et al., 2009",
enamel,4.4,-10.4,Sagantole,Aramis,Neotragini,ARA-VP-1418,"White et al., 2009",
enamel,4.4,-7,Sagantole,Aramis,Neotragini,ARA-VP-6745,"White et al., 2009",
enamel,4.4,-10.6,Sagantole,Aramis,Neotragini,ARA-VP-61839,"White et al., 2009",
enamel,4.4,-10.3,Sagantole,Aramis,Neotragini,ARA-VP-62133,"White et al., 2009",
enamel,4.4,-1.5,Sagantole,Aramis,Nyanzachoerus,ARA-VP-11476d,"White et al., 2009",
enamel,4.4,-2.7,Sagantole,Aramis,Nyanzachoerus,ARA-VP-12410,"White et al., 2009",
enamel,4.4,0.9,Sagantole,Aramis,Nyanzachoerus,ARA-VP-12650,"White et al., 2009",
enamel,4.4,-0.1,Sagantole,Aramis,Nyanzachoerus,SAG-VP-73,"White et al., 2009",
enamel,4.4,0.3,Sagantole,Aramis,Nyanzachoerus,SAG-VP-747,"White et al., 2009",
enamel,4.4,0.8,Sagantole,Aramis,Nyanzachoerus,SAG-VP-7122,"White et al., 2009",
enamel,4.4,-2.7,Sagantole,Aramis,Nyanzachoerus,ARA-VP-1645,"White et al., 2009",
enamel,4.4,-2,Sagantole,Aramis,Nyanzachoerus,ARA-VP-1302,"White et al., 2009",
enamel,4.4,-2,Sagantole,Aramis,Nyanzachoerus,ARA-VP-1304,"White et al., 2009",
enamel,4.4,0.7,Sagantole,Aramis,Nyanzachoerus,ARA-VP-1988,"White et al., 2009",
enamel,4.4,-3.1,Sagantole,Aramis,Nyanzachoerus,ARA-VP-1996,"White et al., 2009",
enamel,4.4,-2.5,Sagantole,Aramis,Nyanzachoerus,ARA-VP-11476a,"White et al., 2009",
enamel,4.4,-2.3,Sagantole,Aramis,Nyanzachoerus,ARA-VP-12393,"White et al., 2009",
enamel,4.4,0.1,Sagantole,Aramis,Nyanzachoerus,ARA-VP-12821,"White et al., 2009",
